"a" "f1" "Q" "f" "b" "mu0" "theta"
-0.0505791723050573 80.541541850024 3.5036228254138e-08 82.6864803326526 4.85058803240897 2.29813859925866e-05 0.079
-0.050191098041683 81.1236036850252 5.15578676094042e-08 79.1310004131821 4.90057961756822 2.97986635933586e-05 0.077
-0.0516882972097105 80.7794544591004 7.45611680843597e-08 79.2567252654226 4.86248341195602 3.07938403927657e-05 0.075
-0.0523371166147987 79.3232574385514 2.55962443469768e-08 79.2682384135162 4.89319531705673 1.59217834488569e-05 0.083
-0.0518404017391344 80.5231056590534 4.52640416029991e-08 81.93813460466 4.90282659020717 2.26596608659083e-05 0.078
-0.0484781694512033 79.8079615133105 2.97616261717851e-08 80.2538523240266 4.87899636316771 1.75329907020174e-05 0.082
-0.0504817217155435 79.5630517878299 4.22921926404835e-08 82.8640665223154 4.89104468153023 2.14886503714549e-05 0.078
-0.0471767216997411 79.9032270544817 5.38041618776757e-08 81.3223992297824 4.88282527647139 2.48343925952395e-05 0.078
-0.0492408349735635 80.1799280083785 6.88010474312313e-08 79.8738311440503 4.92872808505213 2.93777395757074e-05 0.076
-0.0506789975486247 80.2418139915538 3.81145065890067e-08 80.3635399575665 4.9064206614666 2.54022216645955e-05 0.079
-0.0520785766346262 79.207284771683 4.54965460940313e-08 78.2050397273738 4.86083801340373 2.3774104345767e-05 0.079
-0.0532261364109081 79.9385833062422 5.74529948839325e-08 79.5268197824942 4.86950859575245 2.41001997250396e-05 0.078
-0.0519073410273403 79.0612487558505 3.07626113310573e-08 80.5053393019967 4.89778663340379 1.5435793254859e-05 0.083
-0.0535077069434431 80.5882528563386 5.2978912170098e-08 81.2947926569499 4.84859430494686 2.46425407196491e-05 0.078
-0.0460965927403776 80.8197782118923 4.1098503698815e-08 80.3233046639196 4.93409112194344 2.2964014064286e-05 0.079
-0.0495180735063584 78.5750362366111 6.17860789102707e-08 81.4837013369646 4.93201035223948 2.23578679533328e-05 0.078
-0.0497522567981139 79.6463148721714 3.88566195319282e-08 79.5709845158392 4.87833519529899 1.9339590154752e-05 0.08
-0.0524397659367829 80.0778964374197 3.02492947580676e-08 77.128103409584 4.86289432977727 2.32213823873951e-05 0.08
-0.050390009713997 80.0505072998034 3.94349854319922e-08 80.7611929969984 4.88377223338478 2.52114869241586e-05 0.078
-0.051860181218974 80.367811232848 4.54838863891562e-08 82.532737924036 4.91241640210516 2.57136163158749e-05 0.078
-0.0513647274081127 79.1908862406186 5.71378549490199e-08 78.164693150324 4.87955615787483 2.44031837374049e-05 0.077
-0.0481554649319751 80.5663140965076 2.87912881510639e-08 80.65030806112 4.87430245775664 1.22232899370256e-05 0.085
-0.0479641578654884 80.3864738473534 4.93798154645314e-08 81.163023067581 4.88566491875708 2.11093723103031e-05 0.079
-0.0528829676013179 79.9195002140595 3.729728517998e-08 80.9990651596476 4.89911298715051 2.04796176275104e-05 0.08
-0.0542933169442171 79.4189274591753 2.28999704182582e-08 79.4569358831785 4.83720674552633 1.23069252857678e-05 0.085
-0.0506926833483816 80.0364247729219 5.97860131086813e-08 80.1169445649183 4.88703400264549 2.5534757737528e-05 0.077
-0.0513147125776184 80.8353945674885 2.90295008988387e-08 79.6642284540284 4.85024566510385 1.34718226277392e-05 0.084
-0.0531677176410488 79.7567668532341 3.95920014565646e-08 78.675191260355 4.87371724864915 2.67879550065711e-05 0.078
-0.051353310326111 79.5876661687182 2.05855110408636e-08 79.3616039526745 4.87747920958917 9.15224233179323e-06 0.089
-0.0497612528340422 80.097624333048 8.96294858259066e-08 81.1518023135125 4.86174723790456 3.29663821772581e-05 0.073
-0.0548182026543945 79.8295087024548 4.49275208001601e-08 81.9388096095037 4.86701193500019 2.20098396744134e-05 0.079
-0.0489253983771099 80.2111911254146 4.11310418221135e-08 79.4557995528842 4.88035714623084 1.80604342563235e-05 0.081
-0.0516540790558726 79.4657013079127 3.1572153938556e-08 78.7800248430928 4.88194279162583 1.54191128164349e-05 0.083
-0.0523797516402504 80.8253144256349 2.43693196483261e-08 78.8298287064815 4.91725203466711 1.13567484598435e-05 0.086
-0.0488457969225303 80.3579956237132 5.489580857035e-08 80.697107736851 4.88849423893834 2.25362175294263e-05 0.078
-0.0489228755911791 79.7160057082548 3.07698225279322e-08 81.0344825573325 4.85864447545211 1.12009399934154e-05 0.084
-0.053133099883821 79.8427768303832 4.63683482812499e-08 78.4073745356382 4.89859354620146 2.14332438706003e-05 0.079
-0.0496710670654386 80.3034594998167 3.62161317575413e-08 76.68430976485 4.87584665751495 1.64632605315683e-05 0.082
-0.0491601524342682 81.0313224402189 6.06021967161031e-08 80.8390938881961 4.92504242304796 3.54316172375675e-05 0.075
