"a" "f1" "Q" "f" "b" "mu0" "theta"
-0.050003788070672 80.5673581794597 5.25222956829169e-08 77.8265721826714 5.00292212033641 2.20664389076794e-05 0.078
-0.0448703200014442 79.9443350046062 2.71499012866861e-08 79.7595366924242 5.03227111738251 1.8553529357201e-05 0.082
-0.0453306747987332 79.9996608239153 4.13472156586232e-08 80.3490295805449 5.00682386280512 2.31622384044107e-05 0.079
-0.0507556515094262 80.1744816279388 3.63558655325589e-08 80.2426276762764 5.00121498482584 1.5661799174164e-05 0.082
-0.0521870055613967 79.8561474313994 3.48482206398067e-08 81.3792646993635 4.96616455570961 2.048979735629e-05 0.08
-0.0454962636406022 81.0666675634265 3.76563210055948e-08 79.472333451563 5.00263778688024 2.36342365019802e-05 0.079
-0.0517340696204684 79.9221719882282 2.95368727775795e-08 79.533388950316 4.99521597321208 1.29366244704137e-05 0.084
-0.0469966638723646 79.9411645198722 3.04724915052762e-08 80.3869406209316 5.0104343133593 1.6889751966022e-05 0.082
-0.0516484968054235 80.4356762321464 7.37752311796624e-08 80.6311816608457 4.96816852769402 2.59234558442428e-05 0.077
-0.0497753717904139 79.9914667184841 5.73956708001688e-08 80.4514310545599 5.00648934861477 4.069778651538e-05 0.073
-0.0505725499795793 80.3016782862603 4.18588707873142e-08 79.2556905031155 4.9903323562414 2.89093555162842e-05 0.077
-0.0516159020073615 81.1172363088537 4.28933944784203e-08 80.9175661672965 5.0060250259654 1.88777540684029e-05 0.08
-0.0500324646446377 80.1067888288451 3.29272767960956e-08 77.9938635429556 5.03099015158541 1.57846667252395e-05 0.083
-0.0477150969742444 80.6162517000984 5.37212795749777e-08 81.6818002392653 4.97263079628058 2.15640220360179e-05 0.078
-0.0505176378717482 80.900172253945 3.91993046095141e-08 79.947991020991 4.98467187202738 2.52810078565166e-05 0.078
-0.0479105794332098 79.6073470130085 6.16968663796972e-08 78.0407164022219 4.9774962863412 2.5478564143349e-05 0.077
-0.0484887343406567 79.8428038872599 3.5682617540171e-08 79.869557518662 4.98413101252946 1.75649885285616e-05 0.081
-0.0520839305347228 79.9540350264938 2.68469256668476e-08 79.2888627481285 5.00312991357614 1.38280630381549e-05 0.084
-0.0501410507931608 80.3657673121927 2.69013208602727e-08 78.0529590641303 4.97896540788735 1.21006726464183e-05 0.085
-0.0464194793550416 79.7785816482428 2.98897398157133e-08 81.8017386240681 5.01473556988987 1.20890963625403e-05 0.085
-0.0484435301518261 80.3496614739172 4.27266110894315e-08 79.3764317614422 4.99063401062078 1.58481380763429e-05 0.081
-0.0549562027205697 79.6721332545885 3.23390087785851e-08 78.8626233291271 4.98450382681827 1.65380743341779e-05 0.082
-0.049974425079724 79.965731670792 4.75381075361295e-08 81.5558788745981 5.00210695308803 2.51470853681324e-05 0.077
-0.0486420596158276 80.2211438645371 4.9228741161717e-08 78.6422683053717 4.98619212613099 1.66761981595795e-05 0.08
-0.053376313490169 80.1412143788581 6.62960229664164e-08 79.9428149050192 4.9825402095169 3.03056416110951e-05 0.075
-0.0469822471992417 80.2348403196057 2.32665785523302e-08 79.6478382786443 5.00964873719397 1.66855419996105e-05 0.083
-0.0490906924811797 80.1115516532897 6.7873755163497e-08 81.0168479684111 4.99778536263601 2.92181517506983e-05 0.076
-0.0464955470082435 80.0526840204957 5.62661713958404e-08 81.1785934315237 4.95410612324433 2.28013090577644e-05 0.078
