"a" "f1" "Q" "f" "b" "mu0" "theta"
-0.454322366343383 79.9933602110942 4.43726632369676e-08 78.9961503225752 11.4625882419494 2.32976270558732e-05 0.078
-0.487686019689774 79.9429236980472 4.79548848169341e-08 81.7714714585618 12.1453534801137 4.6891524825767e-05 0.072
-0.470876811231597 79.6198143291247 2.0609664981778e-08 79.2332886347127 11.7253008338158 2.16736564784798e-05 0.08
-0.46234227902063 79.5490417023091 4.12974714832322e-08 81.7146268575315 11.7677167034644 2.99335548372242e-05 0.077
-0.470889632673321 80.3427517972173 2.38038469514922e-08 80.7288759264759 11.5300610811043 1.66469880056119e-05 0.083
-0.470442258061121 80.2451484604034 3.99861701620163e-08 79.7471750902867 11.3500475811118 3.12651742399625e-05 0.077
-0.462675251429721 79.9849757880645 1.93618294101377e-08 78.6355838885487 11.6280233077558 1.67671507169373e-05 0.083
-0.463656064720314 79.9339091802441 3.10577369985666e-08 79.3058902501765 11.2989320234254 2.83451576235051e-05 0.078
-0.460956190160455 78.7974993630975 2.27521405472992e-08 80.8947585686757 12.0372949712542 2.09131943845118e-05 0.08
-0.438819628262276 79.2649942682798 5.69551566286876e-08 78.5359101557896 10.7721347916565 3.50382160939647e-05 0.075
-0.477627594662343 80.1203789890942 3.1940853299237e-08 81.390265400754 11.491738937581 2.25178706721508e-05 0.08
-0.472572626474425 80.5770239361439 3.9770048375766e-08 80.309589622467 11.7559283882127 2.52977727601711e-05 0.078
-0.439671985296226 79.9571845015829 2.26256558139572e-08 76.9501882066663 11.4433134832613 2.46490036560545e-05 0.08
-0.453654399370933 80.2481687198288 5.26229750333776e-08 81.1618680825219 11.544967026639 2.07478994220367e-05 0.079
-0.461838231110186 80.2776229000677 3.8389795571507e-08 81.6529024041714 11.439556635087 2.80225599682228e-05 0.077
-0.445246218717685 80.0860262684915 1.95780155919297e-08 78.2270998520879 10.9523960210047 1.32799623688293e-05 0.085
-0.455159042651041 80.6529877306007 3.56766977792365e-08 79.1280661498735 11.8669631274746 2.09900083712485e-05 0.08
