"a" "f1" "Q" "f" "b" "mu0" "theta"
-0.0490009879433746 78.9844837771712 3.56580221641953e-08 82.0396749866542 5.01183651786049 1.73794561357898e-05 0.081
-0.0511142507063705 78.8872208674232 2.90963090222891e-08 79.7343538942056 5.0192390895092 1.45607064824216e-05 0.084
-0.0503002502998287 80.0290035104408 2.56099298731528e-08 79.0529290072573 5.00416715520974 1.41425944634373e-05 0.084
-0.0451649784759985 80.1607807934723 6.50417866611282e-08 78.3219937450682 4.99563482636132 2.80275441298965e-05 0.076
-0.0524278221240996 80.3659938230521 3.12611286509543e-08 81.4831207143967 4.97903844276566 1.90725497950914e-05 0.08
-0.0540469410548685 79.8951495222079 4.80710384630918e-08 80.4339734777329 5.00892363450581 2.31659302731068e-05 0.078
-0.0500960764284144 79.6064417761955 2.8666696731797e-08 79.8516251483837 5.02659279151374 1.29881629711559e-05 0.084
-0.0485427331440582 79.8568870847537 5.6534306778671e-08 79.9480083673152 5.01560023603632 1.99570032291122e-05 0.079
-0.0526831002979173 79.7817875944668 3.42820538145904e-08 81.0003469396624 5.00710444515029 1.58680173864758e-05 0.083
-0.0499314106145516 80.3023460499651 4.37273542095941e-08 79.6912829074581 5.00854100428654 2.38065661664605e-05 0.079
-0.0495709986119397 80.2580244681851 2.45367410465152e-08 81.9384155153244 5.00990927178208 1.11772083791953e-05 0.086
-0.0485803478957175 80.7366541093715 3.13973859842591e-08 80.6265478675269 4.99002604491128 1.61322689240075e-05 0.082
-0.0509656501907387 81.2944678454142 4.74734631035103e-08 80.0809675101969 5.00954659020451 2.02066591074501e-05 0.08
-0.0498307528616435 79.6460528898299 2.85039676107815e-08 81.2382145723357 5.00626691333098 1.53474007241615e-05 0.083
-0.0492563490012925 79.9179377472378 4.56076983604038e-08 80.7719532588543 5.03854941311584 2.42427676898846e-05 0.078
-0.0545858602279089 79.9472066181544 4.7003850025741e-08 79.6525422532854 5.00091153775495 2.06896228842283e-05 0.079
-0.0497988956775743 79.1457910283772 3.84191992793704e-08 78.6356938271978 4.96519593401328 1.47485999233152e-05 0.083
-0.0486165069085194 79.6812861504062 5.81926751790674e-08 79.6857191671941 5.02156289657682 2.45260576500527e-05 0.077
-0.0455652969027904 80.7373988098148 4.32521593823065e-08 81.6033906628144 5.01000539899849 2.34327457536827e-05 0.079
-0.0505609892327954 78.8615248313278 2.8949517895866e-08 80.165306302304 5.01620958591477 1.55283248698043e-05 0.084
-0.0500825360459957 79.8614277591781 4.12276678617716e-08 81.0778547413456 4.98746622430235 1.65738437741334e-05 0.081
-0.0475691839232218 78.8606563253252 7.08557182175573e-08 80.1128665163089 5.00415329991014 2.87599585761936e-05 0.075
-0.0524655614796838 81.0826946481796 3.7463592044377e-08 79.9742261016682 5.01072088797538 1.92701492649756e-05 0.081
-0.050247881917387 79.3990452284206 5.12994669293017e-08 80.9759396158392 5.00919929364613 1.78734904077758e-05 0.08
-0.0522822526084277 79.8300951626885 6.05941363993848e-08 80.2902857283439 4.98844377023342 2.10048900223796e-05 0.078
-0.0510110372533118 79.5814426949379 4.97281709492764e-08 78.4044406663508 5.04072530465985 3.4895353546652e-05 0.075
-0.0487857643572114 80.1577639519518 2.9554696115624e-08 80.884420129498 4.98474122181029 1.66037202872856e-05 0.083
-0.0497571811013274 79.9069548023682 2.81611392686758e-08 76.1783785683873 4.99762041348277 1.38929236375242e-05 0.083
-0.0486135700300072 80.1621753515006 2.94507882824267e-08 82.6112498527328 5.03049586410921 1.81130834938661e-05 0.081
-0.0487290558828524 79.4027156977668 2.69461269165131e-08 80.8129064941767 4.98498180796856 1.44520285594415e-05 0.083
-0.0540029898920578 79.8061058988118 5.90517006027886e-08 79.8585454503495 5.01800862541408 2.96201686227948e-05 0.076
-0.0498278218137369 79.8321467607299 3.87392155532894e-08 81.2682585529251 4.98551707406692 2.00856535539626e-05 0.08
-0.0510527279248617 79.3775275702592 3.24434269708462e-08 79.5551249017996 4.98684501637246 1.31315672680972e-05 0.084
-0.0483229815395069 81.1242852565656 3.478078413707e-08 82.0138011762742 5.00187378371778 1.50251863129183e-05 0.082
-0.0516391573431348 79.7716629983736 4.76858339289484e-08 79.5965245595688 5.00404617317092 2.86155219795565e-05 0.077
-0.0464426546214398 81.2437668395396 3.4026479498148e-08 83.9948320348608 4.99048973598629 1.93607199824853e-05 0.08
-0.0484215327598415 79.8372129118267 5.6205802698837e-08 80.3292323639122 5.00914679374258 2.96045387099962e-05 0.076
-0.0493049188451781 80.5527371123286 6.68308725670198e-08 79.221252746416 5.0027561982599 3.51410720198367e-05 0.074
-0.0543656250661703 79.8410210513752 4.51724577451555e-08 82.3657275701735 5.04141159701243 1.90102617529088e-05 0.08
