"a" "f1" "Q" "f" "b" "mu0" "theta"
-0.159828064005204 79.6419862956045 2.88591418877399e-08 79.0410803888189 6.69724752729526 1.8512862421251e-05 0.082
-0.176401865888481 79.9534670517079 3.58159328414102e-08 82.8015938674742 7.19896411571008 2.61367053935576e-05 0.078
-0.178919799462415 80.0274539555329 3.72529261842606e-08 78.8195794589815 7.2315950622774 2.10448788793206e-05 0.08
-0.185349305623313 79.9868185403767 6.2666534817741e-08 80.9880391234429 7.07965651244805 3.368760570944e-05 0.075
-0.187803402622991 80.2107455270694 2.42313375387376e-08 78.2352977945465 7.49458277603152 1.97439438416077e-05 0.082
-0.156772559493889 80.3611565181556 6.16733848342373e-08 81.2628709040118 6.88574860745416 3.30169309573377e-05 0.076
-0.161418148956348 79.9983213873103 5.21925030768307e-08 81.073330029181 6.98431251806175 2.60043197996655e-05 0.078
-0.191301899399889 80.0160643025829 2.32790164313913e-08 80.3453113638971 7.43356066446562 1.70489459535461e-05 0.084
-0.181976382037548 80.004999151475 3.85344878267845e-08 79.7564306734361 7.19659875663207 2.33656747927437e-05 0.08
-0.179214509756651 80.0907483269648 5.53471788383122e-08 79.7163132866996 7.25609891082446 2.5414903017307e-05 0.077
-0.163470492148443 80.1144821541921 2.87060793232464e-08 81.7387003841898 6.98330303633702 1.82851132535457e-05 0.083
-0.19890272857122 80.1723069510805 4.2918270077529e-08 80.5045739477494 7.3714776030889 2.68798769895567e-05 0.078
-0.173066257669532 79.9927448417954 3.66960288340379e-08 80.8231420110991 7.28278657731741 2.13197988226538e-05 0.081
-0.187077591371751 80.6088608165212 4.51433145149289e-08 79.1453088123818 7.39187052191831 1.98869995787805e-05 0.08
-0.170322810104681 79.5204440451192 2.88567520616057e-08 80.2943550439821 7.1745056749043 2.6644555922431e-05 0.079
-0.166833996954464 80.1548476885527 5.29208733408856e-08 80.4138676248991 6.95947844299614 2.89526113493315e-05 0.077
-0.16179348792893 78.8322010591151 3.74001060775489e-08 80.34246151599 6.9922515778693 2.45291675902493e-05 0.079
-0.185531489348729 79.8243196689931 4.85637655265879e-08 78.8578006153097 7.30308563919662 2.89647371966546e-05 0.077
-0.189466549302171 79.3619831712882 6.94197230962247e-08 80.0370114885561 7.34907630695858 3.03044461622448e-05 0.076
-0.167719187463765 79.8745857824461 3.61501778316965e-08 80.827335320197 6.96090502135012 1.83884794278565e-05 0.082
-0.169110304555497 79.871036898463 4.47510853710093e-08 79.1587852469176 6.99660479284442 3.28782406788926e-05 0.076
-0.200871372929547 79.7783624185498 3.45448027941833e-08 78.5690234947047 7.55077613702428 2.28957509986084e-05 0.08
-0.188946500069281 80.0884338476567 3.23112173618544e-08 82.5728672231476 7.36045977485025 2.85885033652202e-05 0.078
-0.18208189969811 80.0143419206509 3.04432604237667e-08 80.2427531753139 7.20198771745214 2.12259498992236e-05 0.081
-0.185011788044956 80.0904978227042 3.74628818661451e-08 80.5883439207493 7.19913654417334 2.06482053285169e-05 0.081
-0.152349681696459 80.1485048274437 2.71980698951577e-08 79.3187293297722 6.84938543674471 2.17609784921397e-05 0.081
-0.199071967917291 79.800676083045 3.16092992509505e-08 78.2919366794687 7.24253239333654 2.17882062165624e-05 0.08
-0.159184008656403 80.1433685869649 6.11037321030829e-08 78.5370828057419 6.92921655946461 3.04215986491171e-05 0.076
-0.201062445297137 80.0186318771935 5.82876889857538e-08 78.7429691233178 7.42476320676517 4.11600254223901e-05 0.074
-0.195387569183547 80.2827001264213 2.41742792369064e-08 82.2952950648172 7.34828115073243 1.60956764654659e-05 0.085
-0.167002158530256 79.2383218049921 3.45588982959636e-08 80.4533424098207 7.19469166030136 2.6822253975917e-05 0.079
-0.176788953605231 79.9277806415047 3.15667372503634e-08 84.3139968231326 7.07931117930334 1.99146396279402e-05 0.08
-0.190270110167924 79.8400591457216 3.0342903724648e-08 81.6550020840368 7.21800874626367 2.02696880818065e-05 0.081
-0.197168559169427 79.9568360999893 2.08496556835529e-08 79.653910111876 7.50445572353569 1.10095799357912e-05 0.087
-0.203698680287398 80.4937498698495 3.39191919253572e-08 84.3262369866117 7.50120950250203 2.36295437831176e-05 0.08
-0.178427373365618 80.4695243928939 5.2907581171309e-08 80.6700109252676 7.2623773004048 3.71152627813992e-05 0.074
-0.190695866067888 80.6106925725943 5.89938413911596e-08 81.2018971766583 7.36821470782407 4.03473988618522e-05 0.074
-0.185644067408333 79.5220373697934 5.14346618660613e-08 79.4581522654896 7.32913027623098 3.08862319912218e-05 0.077
-0.178737837059592 80.5146436589627 4.57542798726874e-08 78.531179668438 7.13603713982821 2.88714666711068e-05 0.077
-0.193039646403819 79.9229064684082 4.20573737874756e-08 79.8248543915243 7.28143125543509 2.53571667303833e-05 0.079
-0.168371439079613 79.6987997814145 3.15494769415446e-08 80.3393892286296 7.10469588422689 2.81214962292161e-05 0.079
-0.192147865258746 80.01733108679 2.3782205331185e-08 76.8877321556864 7.40797962110837 1.73825883997104e-05 0.083
-0.166213644497085 79.8220976446202 3.33729305561417e-08 77.7409265779279 7.12327585828261 2.44363323588731e-05 0.08
-0.171573914459319 79.5674905007184 2.95442494497963e-08 81.4658021074945 7.22872313093186 1.63257439661463e-05 0.083
-0.197358543319724 80.1067825783621 2.16952016017529e-08 81.8407919738181 7.53302572871916 1.40956999747198e-05 0.085
-0.168718466376346 80.5825153993474 4.13550588833855e-08 78.0158121224328 7.02942177441658 2.06294595821026e-05 0.08
-0.180428757304149 79.8080855807703 3.73254986995432e-08 77.9581599679145 7.20310621905175 2.30737408200503e-05 0.079
-0.197818215403162 80.4868255186134 4.61790822299471e-08 81.5065930283049 7.45862822447869 2.58838226721876e-05 0.078
-0.20287824827499 80.2003217685891 2.90719111067004e-08 79.6274245473586 7.41271354479135 1.46702890819078e-05 0.085
-0.183320196497033 79.7658106681574 3.69719550453664e-08 78.148917601256 7.12632919070117 1.92636796264588e-05 0.081
-0.169539400232401 79.7403522806964 3.09891685573523e-08 79.7534648170892 7.2043516531558 1.69431029369758e-05 0.082
-0.15356189424587 79.8708984699445 3.66151050434303e-08 79.8590339990298 6.8083187125173 2.66458566259556e-05 0.078
-0.171904938757674 80.2866668717918 3.49894733800975e-08 79.9752132817959 7.07373092175581 2.45813607238042e-05 0.079
-0.166194398342738 80.217136170784 4.31018895182246e-08 80.3793728469174 6.90356946607211 1.91247173637083e-05 0.081
-0.171080139116631 80.0590045728873 2.34490799325445e-08 80.819190595435 7.04101485514562 1.58774860628354e-05 0.084
-0.155474916715102 79.802350394246 2.78880435922305e-08 80.5424310676593 7.00315927376796 1.46948806205855e-05 0.085
-0.185687623852147 80.2008795626088 2.79224827049587e-08 77.277216902604 7.40140363995319 1.58295252190598e-05 0.083
-0.180440345940208 79.4323919799785 2.62096812419092e-08 79.3886513845255 7.31178733819087 1.50889825546931e-05 0.085
-0.161242207647214 80.3617738149462 3.7887891425372e-08 81.7577242898203 7.10647891522839 4.74266476047382e-05 0.073
-0.167491989828805 79.8406850747246 2.4999957305833e-08 85.2730598099706 7.08081976766391 2.48353776590415e-05 0.079
-0.179214705944433 80.0308601379199 3.65554886802932e-08 76.4051377902278 7.19281388577536 2.55176002621091e-05 0.079
-0.168442899501043 80.0815537945435 3.01962428662069e-08 81.1476514141609 7.03246498619791 1.87511524254292e-05 0.082
-0.163518817958267 80.4497692709608 2.79473651696851e-08 78.8564290404153 7.05033141562995 2.74011438732296e-05 0.078
-0.19387967878119 80.2944951631301 4.88688767464205e-08 80.3119012166468 7.43635225929752 3.4195486655546e-05 0.075
-0.187827764862761 80.4096628345629 3.5419444805306e-08 83.4300817197154 7.26544123243448 2.10046721211883e-05 0.081
-0.196248499694285 80.5730505932556 3.57621368412509e-08 78.6811892192604 7.61744739460875 1.64391798643247e-05 0.082
-0.157593558685187 80.2944448698304 3.24712729784332e-08 83.8534456365748 6.94850470046967 2.248993779582e-05 0.08
-0.187940131698784 79.9120332820596 2.46743104821226e-08 82.5994721647352 7.24663735400358 1.92892236276703e-05 0.083
-0.162345300045448 80.1941378419747 1.91928760841641e-08 82.5044101613226 6.9982488426968 1.50343470571394e-05 0.084
-0.193047280671796 79.6595734286292 3.04085931468532e-08 78.3171611615659 7.39159212227217 2.57490739062971e-05 0.079
-0.155677087220601 80.1473606724661 5.65728707111876e-08 81.1326066005121 6.7934828070205 3.66492368476807e-05 0.075
-0.184410768882835 79.0837376277392 2.10092796667069e-08 79.0989499288275 7.16841861911454 1.89925964189509e-05 0.083
-0.191343784262757 80.6157168109967 5.28280801402645e-08 79.1293881643099 7.2187142791501 2.2510036085077e-05 0.078
-0.165249727039484 80.7967383661775 2.3835034199414e-08 80.5663599093999 6.98220514089163 1.54686306401919e-05 0.084
-0.175492700243953 79.7747624724746 3.20072023500056e-08 77.3308387442101 7.15942793469628 2.20005056068379e-05 0.081
-0.187913680857015 79.9502229077282 2.64335742821178e-08 79.2056075187668 7.43754465756562 1.56128708533978e-05 0.084
-0.179437269574875 80.3390236130482 2.11038909228124e-08 80.1060685815445 7.20135364753822 1.58451073798319e-05 0.084
-0.161397289993422 79.4091493906279 2.95211171976181e-08 83.0048710230343 7.07932889216392 1.91292080309863e-05 0.082
-0.198968309520832 80.1636118072303 4.08619904048548e-08 79.0848730481993 7.48365657050926 2.69009173751298e-05 0.078
